v1	I(V2)	I(V3)	I(V4)	I(V5)
Step Information: Run=1  (Run: 1/500)
3.330000000000000e-001	3.330456e-005	1.664827e-005	8.346363e-006	4.185413e-006
6.660000000000000e-001	6.660912e-005	3.329654e-005	1.669273e-005	8.370826e-006
9.990000000000001e-001	9.991368e-005	4.994481e-005	2.503909e-005	1.255624e-005
1.000000000000000e+000	1.000137e-004	4.999481e-005	2.506415e-005	1.256881e-005
Step Information: Run=170  (Run: 170/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.330289e-005	1.658575e-005	8.341681e-006	4.164437e-006
6.660000000000000e-001	6.660579e-005	3.317151e-005	1.668336e-005	8.328873e-006
9.990000000000001e-001	9.990868e-005	4.975727e-005	2.502504e-005	1.249331e-005
1.000000000000000e+000	1.000087e-004	4.980707e-005	2.505009e-005	1.250582e-005
Step Information: Run=171  (Run: 171/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.329978e-005	1.664243e-005	8.300889e-006	4.158960e-006
6.660000000000000e-001	6.659957e-005	3.328486e-005	1.660178e-005	8.317919e-006
9.990000000000001e-001	9.989935e-005	4.992729e-005	2.490267e-005	1.247688e-005
1.000000000000000e+000	9.999935e-005	4.997727e-005	2.492759e-005	1.248937e-005
Step Information: Run=172  (Run: 172/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.335442e-005	1.664322e-005	8.335064e-006	4.140450e-006
6.660000000000000e-001	6.670883e-005	3.328644e-005	1.667013e-005	8.280900e-006
9.990000000000001e-001	1.000632e-004	4.992966e-005	2.500519e-005	1.242135e-005
1.000000000000000e+000	1.001634e-004	4.997964e-005	2.503022e-005	1.243378e-005
Step Information: Run=173  (Run: 173/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.333789e-005	1.660539e-005	8.325370e-006	4.161026e-006
6.660000000000000e-001	6.667578e-005	3.321078e-005	1.665074e-005	8.322052e-006
9.990000000000001e-001	1.000137e-004	4.981616e-005	2.497611e-005	1.248308e-005
1.000000000000000e+000	1.001138e-004	4.986603e-005	2.500111e-005	1.249557e-005
Step Information: Run=174  (Run: 174/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.333072e-005	1.663387e-005	8.338707e-006	4.159663e-006
6.660000000000000e-001	6.666144e-005	3.326775e-005	1.667741e-005	8.319325e-006
9.990000000000001e-001	9.999216e-005	4.990162e-005	2.501612e-005	1.247899e-005
1.000000000000000e+000	1.000922e-004	4.995157e-005	2.504116e-005	1.249148e-005
Step Information: Run=175  (Run: 175/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.318598e-005	1.668921e-005	8.307521e-006	4.162132e-006
6.660000000000000e-001	6.637195e-005	3.337841e-005	1.661504e-005	8.324263e-006
9.990000000000001e-001	9.955792e-005	5.006762e-005	2.492256e-005	1.248639e-005
1.000000000000000e+000	9.965758e-005	5.011773e-005	2.494751e-005	1.249889e-005
Step Information: Run=176  (Run: 176/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.332776e-005	1.662346e-005	8.304864e-006	4.177045e-006
6.660000000000000e-001	6.665552e-005	3.324692e-005	1.660973e-005	8.354090e-006
9.990000000000001e-001	9.998328e-005	4.987038e-005	2.491459e-005	1.253114e-005
1.000000000000000e+000	1.000834e-004	4.992030e-005	2.493953e-005	1.254368e-005
Step Information: Run=177  (Run: 177/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.334327e-005	1.668307e-005	8.319329e-006	4.153510e-006
6.660000000000000e-001	6.668654e-005	3.336615e-005	1.663866e-005	8.307021e-006
9.990000000000001e-001	1.000298e-004	5.004922e-005	2.495799e-005	1.246053e-005
1.000000000000000e+000	1.001299e-004	5.009932e-005	2.498297e-005	1.247300e-005
Step Information: Run=178  (Run: 178/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.320439e-005	1.666415e-005	8.335976e-006	4.143953e-006
6.660000000000000e-001	6.640879e-005	3.332829e-005	1.667195e-005	8.287905e-006
9.990000000000001e-001	9.961317e-005	4.999244e-005	2.500793e-005	1.243186e-005
1.000000000000000e+000	9.971289e-005	5.004248e-005	2.503296e-005	1.244430e-005
Step Information: Run=179  (Run: 179/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.329410e-005	1.665223e-005	8.320902e-006	4.168025e-006
6.660000000000000e-001	6.658820e-005	3.330446e-005	1.664180e-005	8.336049e-006
9.990000000000001e-001	9.988230e-005	4.995669e-005	2.496271e-005	1.250407e-005
1.000000000000000e+000	9.998228e-005	5.000670e-005	2.498770e-005	1.251659e-005
Step Information: Run=180  (Run: 180/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.325543e-005	1.664427e-005	8.339307e-006	4.156841e-006
6.660000000000000e-001	6.651086e-005	3.328853e-005	1.667861e-005	8.313682e-006
9.990000000000001e-001	9.976629e-005	4.993280e-005	2.501792e-005	1.247052e-005
1.000000000000000e+000	9.986616e-005	4.998278e-005	2.504296e-005	1.248301e-005
Step Information: Run=181  (Run: 181/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.326173e-005	1.662372e-005	8.330187e-006	4.169847e-006
6.660000000000000e-001	6.652346e-005	3.324743e-005	1.666037e-005	8.339694e-006
9.990000000000001e-001	9.978520e-005	4.987115e-005	2.499056e-005	1.250954e-005
1.000000000000000e+000	9.988508e-005	4.992107e-005	2.501558e-005	1.252206e-005
Step Information: Run=182  (Run: 182/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.328683e-005	1.661727e-005	8.334378e-006	4.161188e-006
6.660000000000000e-001	6.657367e-005	3.323454e-005	1.666876e-005	8.322377e-006
9.990000000000001e-001	9.986050e-005	4.985180e-005	2.500313e-005	1.248357e-005
1.000000000000000e+000	9.996046e-005	4.990170e-005	2.502816e-005	1.249606e-005
Step Information: Run=183  (Run: 183/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.344573e-005	1.662159e-005	8.324240e-006	4.153680e-006
6.660000000000000e-001	6.689146e-005	3.324319e-005	1.664848e-005	8.307359e-006
9.990000000000001e-001	1.003372e-004	4.986478e-005	2.497272e-005	1.246104e-005
1.000000000000000e+000	1.004376e-004	4.991470e-005	2.499772e-005	1.247351e-005
Step Information: Run=184  (Run: 184/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.337790e-005	1.669889e-005	8.309400e-006	4.159802e-006
6.660000000000000e-001	6.675581e-005	3.339778e-005	1.661880e-005	8.319605e-006
9.990000000000001e-001	1.001337e-004	5.009667e-005	2.492820e-005	1.247941e-005
1.000000000000000e+000	1.002339e-004	5.014682e-005	2.495315e-005	1.249190e-005
Step Information: Run=185  (Run: 185/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.325426e-005	1.662701e-005	8.304149e-006	4.161725e-006
6.660000000000000e-001	6.650852e-005	3.325403e-005	1.660830e-005	8.323451e-006
9.990000000000001e-001	9.976279e-005	4.988104e-005	2.491244e-005	1.248518e-005
1.000000000000000e+000	9.986265e-005	4.993097e-005	2.493738e-005	1.249767e-005
Step Information: Run=186  (Run: 186/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.326318e-005	1.668235e-005	8.315955e-006	4.150876e-006
6.660000000000000e-001	6.652635e-005	3.336470e-005	1.663191e-005	8.301751e-006
9.990000000000001e-001	9.978953e-005	5.004705e-005	2.494786e-005	1.245263e-005
1.000000000000000e+000	9.988942e-005	5.009714e-005	2.497284e-005	1.246509e-005
Step Information: Run=187  (Run: 187/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.325391e-005	1.664373e-005	8.310751e-006	4.161895e-006
6.660000000000000e-001	6.650783e-005	3.328747e-005	1.662150e-005	8.323789e-006
9.990000000000001e-001	9.976175e-005	4.993120e-005	2.493225e-005	1.248568e-005
1.000000000000000e+000	9.986160e-005	4.998118e-005	2.495721e-005	1.249818e-005
Step Information: Run=188  (Run: 188/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.337489e-005	1.664622e-005	8.339504e-006	4.158751e-006
6.660000000000000e-001	6.674978e-005	3.329245e-005	1.667901e-005	8.317503e-006
9.990000000000001e-001	1.001247e-004	4.993867e-005	2.501851e-005	1.247625e-005
1.000000000000000e+000	1.002249e-004	4.998866e-005	2.504356e-005	1.248874e-005
Step Information: Run=189  (Run: 189/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.329606e-005	1.662067e-005	8.331103e-006	4.163803e-006
6.660000000000000e-001	6.659212e-005	3.324134e-005	1.666221e-005	8.327605e-006
9.990000000000001e-001	9.988818e-005	4.986201e-005	2.499331e-005	1.249141e-005
1.000000000000000e+000	9.998817e-005	4.991192e-005	2.501833e-005	1.250391e-005
Step Information: Run=190  (Run: 190/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.342727e-005	1.666260e-005	8.342842e-006	4.153418e-006
6.660000000000000e-001	6.685455e-005	3.332520e-005	1.668568e-005	8.306836e-006
9.990000000000001e-001	1.002818e-004	4.998780e-005	2.502853e-005	1.246025e-005
1.000000000000000e+000	1.003822e-004	5.003783e-005	2.505358e-005	1.247273e-005
Step Information: Run=191  (Run: 191/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.345027e-005	1.662845e-005	8.322625e-006	4.172372e-006
6.660000000000000e-001	6.690055e-005	3.325690e-005	1.664525e-005	8.344744e-006
9.990000000000001e-001	1.003508e-004	4.988535e-005	2.496788e-005	1.251712e-005
1.000000000000000e+000	1.004513e-004	4.993528e-005	2.499287e-005	1.252965e-005
Step Information: Run=192  (Run: 192/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.334994e-005	1.670360e-005	8.328509e-006	4.173068e-006
6.660000000000000e-001	6.669987e-005	3.340720e-005	1.665702e-005	8.346135e-006
9.990000000000001e-001	1.000498e-004	5.011080e-005	2.498553e-005	1.251920e-005
1.000000000000000e+000	1.001500e-004	5.016096e-005	2.501054e-005	1.253173e-005
Step Information: Run=193  (Run: 193/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.329411e-005	1.664335e-005	8.330744e-006	4.161965e-006
6.660000000000000e-001	6.658821e-005	3.328669e-005	1.666149e-005	8.323929e-006
9.990000000000001e-001	9.988232e-005	4.993004e-005	2.499223e-005	1.248589e-005
1.000000000000000e+000	9.998230e-005	4.998002e-005	2.501725e-005	1.249839e-005
Step Information: Run=194  (Run: 194/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.325914e-005	1.664650e-005	8.330562e-006	4.189224e-006
6.660000000000000e-001	6.651827e-005	3.329301e-005	1.666112e-005	8.378448e-006
9.990000000000001e-001	9.977740e-005	4.993951e-005	2.499169e-005	1.256767e-005
1.000000000000000e+000	9.987728e-005	4.998950e-005	2.501670e-005	1.258025e-005
Step Information: Run=195  (Run: 195/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.332359e-005	1.666011e-005	8.315806e-006	4.155269e-006
6.660000000000000e-001	6.664718e-005	3.332022e-005	1.663161e-005	8.310539e-006
9.990000000000001e-001	9.997077e-005	4.998032e-005	2.494742e-005	1.246581e-005
1.000000000000000e+000	1.000708e-004	5.003036e-005	2.497239e-005	1.247829e-005
Step Information: Run=196  (Run: 196/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.322880e-005	1.664913e-005	8.323946e-006	4.154279e-006
6.660000000000000e-001	6.645761e-005	3.329825e-005	1.664789e-005	8.308559e-006
9.990000000000001e-001	9.968641e-005	4.994738e-005	2.497184e-005	1.246284e-005
1.000000000000000e+000	9.978619e-005	4.999738e-005	2.499683e-005	1.247531e-005
Step Information: Run=197  (Run: 197/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.321832e-005	1.665485e-005	8.325211e-006	4.144517e-006
6.660000000000000e-001	6.643664e-005	3.330971e-005	1.665042e-005	8.289035e-006
9.990000000000001e-001	9.965496e-005	4.996455e-005	2.497563e-005	1.243355e-005
1.000000000000000e+000	9.975472e-005	5.001457e-005	2.500063e-005	1.244600e-005
Step Information: Run=198  (Run: 198/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.336212e-005	1.666471e-005	8.332171e-006	4.174394e-006
6.660000000000000e-001	6.672423e-005	3.332942e-005	1.666434e-005	8.348788e-006
9.990000000000001e-001	1.000863e-004	4.999413e-005	2.499651e-005	1.252318e-005
1.000000000000000e+000	1.001865e-004	5.004417e-005	2.502153e-005	1.253572e-005
Step Information: Run=199  (Run: 199/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.319438e-005	1.665874e-005	8.335835e-006	4.166895e-006
6.660000000000000e-001	6.638876e-005	3.331748e-005	1.667167e-005	8.333791e-006
9.990000000000001e-001	9.958314e-005	4.997623e-005	2.500750e-005	1.250069e-005
1.000000000000000e+000	9.968282e-005	5.002625e-005	2.503254e-005	1.251320e-005
Step Information: Run=200  (Run: 200/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.325341e-005	1.670067e-005	8.329062e-006	4.159108e-006
6.660000000000000e-001	6.650682e-005	3.340133e-005	1.665812e-005	8.318217e-006
9.990000000000001e-001	9.976023e-005	5.010200e-005	2.498718e-005	1.247733e-005
1.000000000000000e+000	9.986010e-005	5.015215e-005	2.501220e-005	1.248982e-005
Step Information: Run=201  (Run: 201/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.332153e-005	1.666760e-005	8.310218e-006	4.158205e-006
6.660000000000000e-001	6.664306e-005	3.333521e-005	1.662044e-005	8.316410e-006
9.990000000000001e-001	9.996460e-005	5.000281e-005	2.493065e-005	1.247461e-005
1.000000000000000e+000	1.000647e-004	5.005286e-005	2.495561e-005	1.248710e-005
Step Information: Run=202  (Run: 202/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.319561e-005	1.664447e-005	8.333262e-006	4.164449e-006
6.660000000000000e-001	6.639123e-005	3.328895e-005	1.666652e-005	8.328898e-006
9.990000000000001e-001	9.958684e-005	4.993342e-005	2.499979e-005	1.249335e-005
1.000000000000000e+000	9.968653e-005	4.998340e-005	2.502481e-005	1.250585e-005
Step Information: Run=203  (Run: 203/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.328820e-005	1.665259e-005	8.280544e-006	4.162723e-006
6.660000000000000e-001	6.657639e-005	3.330517e-005	1.656109e-005	8.325446e-006
9.990000000000001e-001	9.986460e-005	4.995776e-005	2.484163e-005	1.248817e-005
1.000000000000000e+000	9.996456e-005	5.000777e-005	2.486650e-005	1.250067e-005
Step Information: Run=204  (Run: 204/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.323042e-005	1.663159e-005	8.340076e-006	4.172354e-006
6.660000000000000e-001	6.646085e-005	3.326319e-005	1.668015e-005	8.344708e-006
9.990000000000001e-001	9.969127e-005	4.989478e-005	2.502023e-005	1.251706e-005
1.000000000000000e+000	9.979106e-005	4.994473e-005	2.504527e-005	1.252959e-005
Step Information: Run=205  (Run: 205/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.329170e-005	1.666038e-005	8.339128e-006	4.155707e-006
6.660000000000000e-001	6.658339e-005	3.332077e-005	1.667826e-005	8.311414e-006
9.990000000000001e-001	9.987509e-005	4.998115e-005	2.501738e-005	1.246712e-005
1.000000000000000e+000	9.997506e-005	5.003118e-005	2.504243e-005	1.247960e-005
Step Information: Run=206  (Run: 206/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.324207e-005	1.664823e-005	8.326601e-006	4.169078e-006
6.660000000000000e-001	6.648414e-005	3.329647e-005	1.665320e-005	8.338156e-006
9.990000000000001e-001	9.972621e-005	4.994470e-005	2.497980e-005	1.250723e-005
1.000000000000000e+000	9.982604e-005	4.999469e-005	2.500481e-005	1.251975e-005
Step Information: Run=207  (Run: 207/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.332389e-005	1.658749e-005	8.341258e-006	4.164260e-006
6.660000000000000e-001	6.664779e-005	3.317497e-005	1.668252e-005	8.328520e-006
9.990000000000001e-001	9.997168e-005	4.976246e-005	2.502377e-005	1.249278e-005
1.000000000000000e+000	1.000718e-004	4.981227e-005	2.504882e-005	1.250529e-005
Step Information: Run=208  (Run: 208/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.325395e-005	1.667337e-005	8.314665e-006	4.150055e-006
6.660000000000000e-001	6.650791e-005	3.334674e-005	1.662933e-005	8.300110e-006
9.990000000000001e-001	9.976186e-005	5.002011e-005	2.494399e-005	1.245017e-005
1.000000000000000e+000	9.986173e-005	5.007018e-005	2.496896e-005	1.246263e-005
Step Information: Run=209  (Run: 209/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.326776e-005	1.669881e-005	8.344740e-006	4.158469e-006
6.660000000000000e-001	6.653551e-005	3.339761e-005	1.668948e-005	8.316938e-006
9.990000000000001e-001	9.980327e-005	5.009642e-005	2.503422e-005	1.247541e-005
1.000000000000000e+000	9.990318e-005	5.014657e-005	2.505928e-005	1.248790e-005
Step Information: Run=210  (Run: 210/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.327896e-005	1.664851e-005	8.326622e-006	4.160727e-006
6.660000000000000e-001	6.655792e-005	3.329703e-005	1.665324e-005	8.321455e-006
9.990000000000001e-001	9.983689e-005	4.994554e-005	2.497987e-005	1.248218e-005
1.000000000000000e+000	9.993682e-005	4.999553e-005	2.500487e-005	1.249468e-005
Step Information: Run=211  (Run: 211/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.324690e-005	1.665713e-005	8.297184e-006	4.175907e-006
6.660000000000000e-001	6.649381e-005	3.331426e-005	1.659437e-005	8.351813e-006
